STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency,CLIMATE_CHANGE_INDICATORS,Climate Change Indicators,GEO_PICT,Pacific Island Countries and territories,TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of measure,ERROR_TYPE,Error type,ERROR_VAL,Error value,REPORTING_TYPE,Reporting Type,OBS_COMMENT,Comment
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),WS,Samoa,2015,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),WS,Samoa,2016,,86.7,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),WS,Samoa,2017,,70.7,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),WS,Samoa,2018,,51.1,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),WS,Samoa,2019,,51.4,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),WS,Samoa,2020,,51.4,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),WS,Samoa,2021,,51.4,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),WS,Samoa,2022,,51.4,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),TV,Tuvalu,1992,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),TV,Tuvalu,1993,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),TV,Tuvalu,1994,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),TV,Tuvalu,1995,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),TV,Tuvalu,1996,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),TV,Tuvalu,1997,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),TV,Tuvalu,1998,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),TV,Tuvalu,1999,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),TV,Tuvalu,2000,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),TV,Tuvalu,2001,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),TV,Tuvalu,2002,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),TV,Tuvalu,2003,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),TV,Tuvalu,2004,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),TV,Tuvalu,2005,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),TV,Tuvalu,2006,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),TV,Tuvalu,2007,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),TV,Tuvalu,2008,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),TV,Tuvalu,2009,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),TV,Tuvalu,2010,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),TV,Tuvalu,2011,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),TV,Tuvalu,2012,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),TV,Tuvalu,2013,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),TV,Tuvalu,2014,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),TV,Tuvalu,2015,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),TV,Tuvalu,2016,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),TV,Tuvalu,2017,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),TV,Tuvalu,2018,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),TV,Tuvalu,2019,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),TV,Tuvalu,2020,,100.6,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),TV,Tuvalu,2021,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),TV,Tuvalu,2022,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),PG,Papua New Guinea,1992,,80.5,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),PG,Papua New Guinea,1993,,78.6,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),PG,Papua New Guinea,1994,,78.4,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),PG,Papua New Guinea,1995,,84.3,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),PG,Papua New Guinea,1996,,83.5,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),PG,Papua New Guinea,1997,,85.2,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),PG,Papua New Guinea,1998,,83.5,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),PG,Papua New Guinea,1999,,87.7,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),PG,Papua New Guinea,2000,,90.4,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),PG,Papua New Guinea,2001,,91.4,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),PG,Papua New Guinea,2002,,93.9,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),PG,Papua New Guinea,2003,,94,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),PG,Papua New Guinea,2004,,95,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),PG,Papua New Guinea,2005,,96.8,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),PG,Papua New Guinea,2006,,100.3,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),PG,Papua New Guinea,2007,,95.1,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),PG,Papua New Guinea,2008,,100.2,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),PG,Papua New Guinea,2009,,99,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),PG,Papua New Guinea,2010,,98.9,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),PG,Papua New Guinea,2011,,97.2,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),PG,Papua New Guinea,2012,,97.3,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),PG,Papua New Guinea,2013,,97.2,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),PG,Papua New Guinea,2014,,99.9,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),PG,Papua New Guinea,2015,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),PG,Papua New Guinea,2016,,101.7,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),PG,Papua New Guinea,2017,,96.7,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),PG,Papua New Guinea,2018,,97.8,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),PG,Papua New Guinea,2019,,98.9,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),PG,Papua New Guinea,2020,,99.5,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),PG,Papua New Guinea,2021,,98.7,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),PG,Papua New Guinea,2022,,99.4,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),NR,Nauru,1992,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),NR,Nauru,1993,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),NR,Nauru,1994,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),NR,Nauru,1995,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),NR,Nauru,1996,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),NR,Nauru,1997,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),NR,Nauru,1998,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),NR,Nauru,1999,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),NR,Nauru,2000,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),NR,Nauru,2001,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),NR,Nauru,2002,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),NR,Nauru,2003,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),NR,Nauru,2004,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),NR,Nauru,2005,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),NR,Nauru,2006,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),NR,Nauru,2007,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),NR,Nauru,2008,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),NR,Nauru,2009,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),NR,Nauru,2010,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),NR,Nauru,2011,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),NR,Nauru,2012,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),NR,Nauru,2013,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),NR,Nauru,2014,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),NR,Nauru,2015,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),NR,Nauru,2016,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),NR,Nauru,2017,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),NR,Nauru,2018,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),NR,Nauru,2019,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),NR,Nauru,2020,,100.7,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),NR,Nauru,2021,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),NR,Nauru,2022,,100,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),CK,Cook Islands,1992,,151.5,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),CK,Cook Islands,1993,,151.5,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),CK,Cook Islands,1994,,151.5,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),CK,Cook Islands,1995,,151.5,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),CK,Cook Islands,1996,,146.9,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),CK,Cook Islands,1997,,141.9,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),CK,Cook Islands,1998,,136.8,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),CK,Cook Islands,1999,,131.7,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),CK,Cook Islands,2000,,126,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),CK,Cook Islands,2001,,120.4,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),CK,Cook Islands,2002,,149.2,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),CK,Cook Islands,2003,,182,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),CK,Cook Islands,2004,,174.6,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),CK,Cook Islands,2005,,166.7,,,,PERCENT,percent,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,ALT_LAND_COVER,Climate Altering Land Cover Index (CALCI),CK,Cook Islands,2006,,157.7,,,,PERCENT,percent,,,,,N,National,,
