STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency,CLIMATE_CHANGE_INDICATORS,Climate Change Indicators,GEO_PICT,Pacific Island Countries and territories,TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of measure,ERROR_TYPE,Error type,ERROR_VAL,Error value,REPORTING_TYPE,Reporting Type,OBS_COMMENT,Comment
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,TO,Tonga,1985,,6137.4,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,TO,Tonga,1986,,6517.9,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,TO,Tonga,1987,,6293,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,TO,Tonga,1988,,6245.5,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,TO,Tonga,1989,,6513.3,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,TO,Tonga,1990,,6487.7,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,TO,Tonga,1991,,6123.3,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,TO,Tonga,1992,,6216.2,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,TO,Tonga,1993,,6776.4,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,TO,Tonga,1994,,6676.5,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,TO,Tonga,1995,,6521,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,TO,Tonga,1996,,6669,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,TO,Tonga,1997,,6532.3,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,TO,Tonga,1998,,6450,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,TO,Tonga,1999,,5946.8,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,TO,Tonga,2000,,6014.6,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,TO,Tonga,2001,,6060.4,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,TO,Tonga,2002,,6114.4,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,TO,Tonga,2003,,6069.9,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,TO,Tonga,2004,,6052.8,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,TO,Tonga,2005,,6247.6,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,TO,Tonga,2006,,6253.4,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,TO,Tonga,2007,,8927.7,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,TO,Tonga,2008,,8800.6,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,TO,Tonga,2009,,8503.1,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,TO,Tonga,2010,,8355.7,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,TO,Tonga,2011,,8454.2,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,TO,Tonga,2012,,8329.3,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,TO,Tonga,2013,,8468.5,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,TO,Tonga,2014,,8093.9,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,TO,Tonga,2015,,8094.6,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,TO,Tonga,2016,,7383.3,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,TO,Tonga,2017,,7094.8,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,TO,Tonga,2018,,7082.2,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,TO,Tonga,2019,,7136,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,TO,Tonga,2020,,7195.5,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,TO,Tonga,2021,,7262.4,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,TO,Tonga,2022,,7325.1,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,TO,Tonga,2023,,7486.8,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,TO,Tonga,2024,,7206.4,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,1961,,3750.5,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,1962,,3645.2,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,1963,,3832.2,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,1964,,4270.1,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,1965,,4142.3,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,1966,,4648.5,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,1967,,4584.3,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,1968,,5189,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,1969,,4872,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,1970,,4298.4,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,1971,,4593.7,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,1972,,4900.7,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,1973,,4921,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,1974,,4386.6,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,1975,,4363.4,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,1976,,4122.4,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,1977,,4622.3,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,1978,,4497.5,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,1979,,4377.9,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,1980,,4564.9,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,1981,,4398.4,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,1982,,4252.3,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,1983,,4360.9,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,1984,,4101.6,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,1985,,4544.9,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,1986,,4439.4,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,1987,,4468.3,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,1988,,5652.9,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,1989,,5313.7,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,1990,,6083.9,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,1991,,6040.2,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,1992,,6671.2,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,1993,,6950.2,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,1994,,7882.1,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,1995,,7951.4,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,1996,,8268.1,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,1997,,9572,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,1998,,8324.5,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,1999,,8454.3,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,2000,,7795.1,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,2001,,7740.5,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,2002,,7962.8,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,2003,,8052.5,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,2004,,7497.4,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,2005,,7004.5,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,2006,,6945.8,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,2007,,6384.1,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,2008,,6074.5,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,2009,,6465.4,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,2010,,6315.6,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,2011,,6806.9,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,2012,,7179.7,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,2013,,6345.3,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,2014,,6456.5,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,2015,,5500.3,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,2016,,5276.7,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,2017,,5332.6,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,2018,,5341.5,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,2019,,5301,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,2020,,5340.3,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,2021,,5531.2,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,2022,,5334,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,2023,,5101.6,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NC,New Caledonia,2024,,4236.4,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NU,Niue,1961,,1818.8,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NU,Niue,1962,,2162.6,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NU,Niue,1963,,2613.9,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NU,Niue,1964,,2828,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NU,Niue,1965,,2977.1,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NU,Niue,1966,,2388,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NU,Niue,1967,,2228.6,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NU,Niue,1968,,2090.5,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NU,Niue,1969,,1965.7,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NU,Niue,1970,,2255.8,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NU,Niue,1971,,2174.9,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NU,Niue,1972,,2147.4,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NU,Niue,1973,,2234.3,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NU,Niue,1974,,1962.4,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NU,Niue,1975,,1746.8,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NU,Niue,1976,,1759.4,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NU,Niue,1977,,1731.5,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NU,Niue,1978,,1603.6,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NU,Niue,1979,,1817.2,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NU,Niue,1980,,1797,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NU,Niue,1981,,1841.8,,,,KGHA,Kilograms per hectare,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,CROP_YIELD,Crop Yield,NU,Niue,1982,,1895.4,,,,KGHA,Kilograms per hectare,,,,,,,,
